"Date","Price","Open","High","Low","Vol.","Change %"
"04/22/2025","7.860","8.000","8.000","7.860","11.48M","-1.87%"
"04/21/2025","8.010","8.100","8.190","7.990","3.79M","-1.11%"
"04/18/2025","8.100","7.980","8.100","7.900","1.63M","1.50%"
"04/17/2025","7.980","7.860","7.980","7.850","5.58M","1.01%"
"04/16/2025","7.900","8.060","8.060","7.830","9.06M","-1.86%"
"04/15/2025","8.050","7.850","8.130","7.730","10.73M","2.55%"
"04/14/2025","7.850","7.850","7.930","7.780","7.75M","0.64%"
"04/11/2025","7.800","7.690","7.820","7.570","6.25M","0.78%"
"04/10/2025","7.740","7.960","8.030","7.670","11.36M","1.84%"
"04/09/2025","7.600","7.450","7.760","7.200","9.93M","1.33%"
"04/08/2025","7.500","7.750","7.980","7.460","11.94M","-1.32%"
"04/07/2025","7.600","7.300","7.600","6.970","23.42M","-1.55%"
"04/04/2025","7.720","7.990","8.010","7.720","16.17M","-4.22%"
"04/03/2025","8.060","8.210","8.250","8.010","9.03M","-2.30%"
"04/02/2025","8.250","8.400","8.540","8.150","10.25M","-2.02%"
"03/28/2025","8.420","8.580","8.590","8.420","3.65M","-2.88%"
"03/27/2025","8.670","8.560","8.670","8.560","4.14M","0.81%"
"03/26/2025","8.600","8.530","8.620","8.480","3.55M","0.82%"
"03/25/2025","8.530","8.650","8.700","8.520","4.36M","-1.73%"
"03/24/2025","8.680","8.500","8.680","8.500","4.61M","2.72%"
"03/21/2025","8.450","8.440","8.630","8.440","11.35M","0.12%"
"03/20/2025","8.440","8.650","8.680","8.440","4.53M","-2.43%"
"03/19/2025","8.650","8.580","8.680","8.520","7.07M","0.58%"
"03/18/2025","8.600","8.720","8.720","8.570","6.93M","-1.15%"
"03/17/2025","8.700","8.680","8.730","8.600","5.62M","1.05%"
"03/14/2025","8.610","8.690","8.700","8.610","6.23M","-0.23%"
"03/13/2025","8.630","8.700","8.850","8.630","7.58M","-0.58%"
"03/12/2025","8.680","8.110","8.730","8.110","9.40M","5.34%"
"03/11/2025","8.240","8.250","8.540","7.630","18.27M","-0.72%"
"03/10/2025","8.300","8.630","8.670","8.300","10.02M","-3.49%"
"03/07/2025","8.600","8.810","8.860","8.560","8.06M","-2.60%"
"03/06/2025","8.830","9.060","9.120","8.830","5.91M","-2.54%"
"03/05/2025","9.060","9.200","9.260","9.060","12.93M","-1.31%"
"03/04/2025","9.180","9.000","9.180","8.980","13.75M","2.00%"
"03/03/2025","9.000","8.870","9.150","8.840","8.17M","0.78%"
"02/28/2025","8.930","9.000","9.060","8.930","16.41M","-0.78%"
"02/27/2025","9.000","9.090","9.140","8.870","9.99M","-0.99%"
"02/26/2025","9.090","9.240","9.240","8.990","11.74M","-1.52%"
"02/25/2025","9.230","9.320","9.330","9.220","12.56M","-0.97%"
"02/24/2025","9.320","9.160","9.480","9.130","20.36M","1.75%"
"02/21/2025","9.160","9.020","9.160","9.000","6.28M","1.55%"
"02/20/2025","9.020","8.900","9.200","8.790","17.66M","2.04%"
"02/19/2025","8.840","8.770","8.950","8.650","20.09M","0.68%"
